timestep,source_node,destination_node,bandwidth_capacity,bandwidth_utilization,delay,packet_loss,jitter,throughput,queue_length,packet_rate
55,4,5,1094.22,0.5065,2.14,0.0,0.92,554.19,0.0,46182.17
55,4,6,902.3,0.4488,2.09,0.0,0.94,404.94,0.0,33744.9
55,4,12,1036.34,0.4363,2.01,0.0,0.8,452.18,0.0,37681.52
55,4,13,953.37,0.5257,2.06,0.0,0.96,501.17,0.0,41763.78
55,5,0,922.31,0.4603,1.97,0.0,0.93,424.51,0.0,35375.45
55,5,4,990.74,0.4786,2.18,0.0,1.04,474.18,0.0,39514.73
55,5,11,1075.17,0.3524,1.91,0.0,0.72,378.93,0.0,31577.27
55,5,12,1000.12,0.4769,1.87,0.0,1.0,477.0,0.0,39750.23
55,6,1,1082.53,0.5138,2.15,0.0,1.02,556.23,0.0,46352.1
55,6,4,959.69,0.465,2.06,0.0,1.02,446.21,0.0,37184.52
55,6,9,1021.79,0.4452,1.86,0.0,0.84,454.93,0.0,37910.52
55,7,0,1052.5,0.4836,2.02,0.0,0.87,508.95,0.0,42412.7
55,7,1,1055.73,0.4995,2.01,0.0,1.02,527.3,0.0,43941.62
55,8,1,900.11,0.4697,1.93,0.0,0.94,422.82,0.0,35234.9
55,8,3,903.9,0.408,2.17,0.0,0.77,368.75,0.0,30729.19
55,8,10,1075.74,0.5,2.13,0.0,0.92,537.91,0.0,44825.55
55,8,14,961.5,0.4978,1.82,0.0,1.01,478.65,0.0,39887.78
55,9,0,1075.6,0.4046,2.18,0.0,0.77,435.23,0.0,36268.88
55,9,6,917.13,0.3671,1.99,0.0,0.68,336.69,0.0,28057.57
55,10,0,913.84,0.4387,2.1,0.0,0.96,400.86,0.0,33404.87
55,10,8,1053.17,0.5228,1.85,0.0,1.15,550.61,0.0,45884.44
55,11,0,995.06,0.4117,2.02,0.0,0.77,409.68,0.0,34140.04
55,11,5,953.01,0.5105,2.15,0.0,0.92,486.53,0.0,40544.27
55,12,4,984.63,0.4695,1.88,0.0,0.98,462.32,0.0,38527.0
55,12,5,1007.86,0.4679,2.09,0.0,0.93,471.57,0.0,39297.55
55,13,0,940.23,0.4552,1.92,0.0,0.96,427.96,0.0,35662.99
55,13,4,1099.03,0.5074,2.06,0.0,0.92,557.67,0.0,46472.42
55,14,0,987.62,0.4316,2.01,0.0,0.94,426.25,0.0,35521.0
55,14,8,924.2,0.4902,1.89,0.0,1.03,453.01,0.0,37750.46
56,0,1,953.4,0.519,2.17,0.0,1.01,494.81,0.0,41233.9
56,0,2,1029.61,0.53,2.04,0.0,1.13,545.69,0.0,45474.36
56,0,3,934.23,0.4577,2.09,0.0,0.89,427.61,0.0,35633.95
56,0,5,932.68,0.5416,1.95,0.0,0.99,505.18,0.0,42098.42
56,0,7,1097.9,0.4747,2.06,0.0,0.94,521.2,0.0,43433.28
56,0,9,1011.39,0.5381,2.07,0.0,1.13,544.25,0.0,45353.75
56,0,10,1068.57,0.5647,2.11,0.0,1.17,603.45,0.0,50287.48
56,0,11,945.81,0.5408,1.81,0.0,0.99,511.48,0.0,42623.7
56,0,13,963.09,0.4667,1.91,0.0,0.93,449.47,0.0,37455.84
56,0,14,942.2,0.3816,2.18,0.0,0.72,359.53,0.0,29960.56
56,1,0,1075.27,0.4118,1.93,0.0,0.75,442.79,0.0,36899.51
56,1,3,1031.09,0.4125,1.96,0.0,0.9,425.29,0.0,35440.66
56,1,4,1082.91,0.3802,1.98,0.0,0.79,411.72,0.0,34310.35
56,1,6,952.98,0.5615,1.9,0.0,1.09,535.09,0.0,44590.98
56,1,7,1012.27,0.5408,1.91,0.0,1.14,547.43,0.0,45619.42
56,1,8,1016.92,0.3875,2.16,0.0,0.82,394.01,0.0,32833.98
56,2,0,979.88,0.4344,1.89,0.0,0.78,425.63,0.0,35468.95
56,2,4,1099.51,0.5618,2.0,0.0,1.1,617.68,0.0,51473.05
56,3,0,918.18,0.4304,1.82,0.0,0.83,395.19,0.0,32932.87
56,3,1,921.93,0.4625,2.05,0.0,0.84,426.35,0.0,35529.14
56,3,8,1058.42,0.4979,1.97,0.0,1.04,526.97,0.0,43914.38
56,4,1,912.71,0.419,1.95,0.0,0.9,382.44,0.0,31870.34
56,4,2,1099.22,0.4622,2.01,0.0,0.92,508.1,0.0,42341.91
56,4,5,1094.22,0.4721,2.14,0.0,1.01,516.63,0.0,43052.66
56,4,6,902.3,0.5585,2.09,0.0,1.13,503.92,0.0,41993.66
56,4,12,1036.34,0.4219,2.01,0.0,0.83,437.25,0.0,36437.12
56,4,13,953.37,0.418,2.06,0.0,0.85,398.48,0.0,33206.63
56,5,0,922.31,0.4333,1.97,0.0,0.92,399.62,0.0,33301.41
56,5,4,990.74,0.3976,2.18,0.0,0.76,393.97,0.0,32830.58
56,5,11,1075.17,0.3907,1.91,0.0,0.78,420.08,0.0,35007.07
56,5,12,1000.12,0.4141,1.87,0.0,0.77,414.19,0.0,34515.93
56,6,1,1082.53,0.472,2.15,0.0,0.95,510.92,0.0,42576.67
56,6,4,959.69,0.5071,2.06,0.0,1.05,486.69,0.0,40557.18
56,6,9,1021.79,0.5205,1.86,0.0,1.02,531.85,0.0,44320.9
56,7,0,1052.5,0.459,2.02,0.0,0.85,483.13,0.0,40260.8
56,7,1,1055.73,0.4136,2.01,0.0,0.89,436.61,0.0,36383.98
56,8,1,900.11,0.5524,1.93,0.0,1.16,497.19,0.0,41432.43
56,8,3,903.9,0.4867,2.17,0.0,1.04,439.92,0.0,36660.4
56,8,10,1075.74,0.5112,2.13,0.0,0.95,549.89,0.0,45824.18
56,8,14,961.5,0.5627,1.82,0.0,1.24,541.08,0.0,45090.31
56,9,0,1075.6,0.3982,2.18,0.0,0.8,428.3,0.0,35691.51
56,9,6,917.13,0.4598,1.99,0.0,0.86,421.73,0.0,35144.09
56,10,0,913.84,0.5642,2.1,0.0,1.08,515.56,0.0,42962.93
56,10,8,1053.17,0.5016,1.85,0.0,0.92,528.29,0.0,44024.08
56,11,0,995.06,0.4996,2.02,0.0,1.06,497.17,0.0,41430.74
56,11,5,953.01,0.4121,2.15,0.0,0.9,392.78,0.0,32731.4
56,12,4,984.63,0.5017,1.88,0.0,1.09,494.02,0.0,41168.22
56,12,5,1007.86,0.3883,2.09,0.0,0.81,391.34,0.0,32611.68
56,13,0,940.23,0.5625,1.92,0.0,1.13,528.83,0.0,44069.42
56,13,4,1099.03,0.4628,2.06,0.0,0.9,508.58,0.0,42381.99
56,14,0,987.62,0.4306,2.01,0.0,0.89,425.29,0.0,35440.89
56,14,8,924.2,0.5335,1.89,0.0,0.96,493.02,0.0,41084.82
57,0,1,953.4,0.4194,2.17,0.0,0.82,399.84,0.0,33320.05
57,0,2,1029.61,0.5379,2.04,0.0,1.01,553.81,0.0,46151.12
57,0,3,934.23,0.4093,2.09,0.0,0.77,382.4,0.0,31866.46
57,0,5,932.68,0.509,1.95,0.0,0.97,474.72,0.0,39559.95
57,0,7,1097.9,0.5339,2.06,0.0,1.12,586.2,0.0,48850.13
57,0,9,1011.39,0.4777,2.07,0.0,0.91,483.1,0.0,40258.1
57,0,10,1068.57,0.4992,2.11,0.0,0.98,533.41,0.0,44451.18
57,0,11,945.81,0.4922,1.81,0.0,1.02,465.55,0.0,38796.19
57,0,13,963.09,0.5426,1.91,0.0,1.09,522.59,0.0,43549.48
57,0,14,942.2,0.5261,2.18,0.0,1.14,495.7,0.0,41308.61
57,1,0,1075.27,0.39,1.93,0.0,0.78,419.34,0.0,34944.76
57,1,3,1031.09,0.45,1.96,0.0,0.89,464.0,0.0,38666.77
57,1,4,1082.91,0.3906,1.98,0.0,0.8,422.98,0.0,35248.16
57,1,6,952.98,0.5676,1.9,0.0,1.07,540.9,0.0,45074.67
57,1,7,1012.27,0.452,1.91,0.0,0.98,457.52,0.0,38126.49
57,1,8,1016.92,0.4447,2.16,0.0,0.87,452.26,0.0,37688.17
57,2,0,979.88,0.3945,1.89,0.0,0.77,386.6,0.0,32216.85
57,2,4,1099.51,0.3945,2.0,0.0,0.82,433.77,0.0,36147.47
57,3,0,918.18,0.5559,1.82,0.0,1.03,510.4,0.0,42533.51
57,3,1,921.93,0.5047,2.05,0.0,1.04,465.28,0.0,38773.33
57,3,8,1058.42,0.497,1.97,0.0,1.06,526.08,0.0,43839.83
57,4,1,912.71,0.4598,1.95,0.0,0.89,419.66,0.0,34971.79
57,4,2,1099.22,0.541,2.01,0.0,1.18,594.64,0.0,49553.12
57,4,5,1094.22,0.5759,2.14,0.0,1.16,630.21,0.0,52517.1
57,4,6,902.3,0.5105,2.09,0.0,1.08,460.66,0.0,38388.2
57,4,12,1036.34,0.5318,2.01,0.0,1.06,551.15,0.0,45929.56
57,4,13,953.37,0.478,2.06,0.0,0.94,455.71,0.0,37975.76
57,5,0,922.31,0.5145,1.97,0.0,0.98,474.56,0.0,39546.9
57,5,4,990.74,0.4918,2.18,0.0,0.89,487.28,0.0,40606.64
57,5,11,1075.17,0.4584,1.91,0.0,0.86,492.9,0.0,41075.12
57,5,12,1000.12,0.4273,1.87,0.0,0.94,427.35,0.0,35612.38
57,6,1,1082.53,0.3906,2.15,0.0,0.79,422.79,0.0,35232.14
57,6,4,959.69,0.5356,2.06,0.0,1.06,514.0,0.0,42833.01
57,6,9,1021.79,0.3878,1.86,0.0,0.84,396.29,0.0,33024.0
57,7,0,1052.5,0.539,2.02,0.0,1.1,567.26,0.0,47271.33
57,7,1,1055.73,0.4106,2.01,0.0,0.9,433.53,0.0,36127.58
57,8,1,900.11,0.4199,1.93,0.0,0.82,377.93,0.0,31494.33
57,8,3,903.9,0.4819,2.17,0.0,0.91,435.6,0.0,36300.24
57,8,10,1075.74,0.4091,2.13,0.0,0.89,440.09,0.0,36674.0
57,8,14,961.5,0.5687,1.82,0.0,1.06,546.78,0.0,45565.32
57,9,0,1075.6,0.4577,2.18,0.0,0.97,492.3,0.0,41025.36
57,9,6,917.13,0.5174,1.99,0.0,1.05,474.49,0.0,39540.44
57,10,0,913.84,0.4958,2.1,0.0,1.09,453.09,0.0,37757.28
57,10,8,1053.17,0.5146,1.85,0.0,1.12,541.92,0.0,45160.08
57,11,0,995.06,0.5605,2.02,0.0,1.16,557.71,0.0,46475.79
57,11,5,953.01,0.4509,2.15,0.0,0.82,429.73,0.0,35810.55
57,12,4,984.63,0.5516,1.88,0.0,1.0,543.12,0.0,45260.14
57,12,5,1007.86,0.5082,2.09,0.0,1.01,512.24,0.0,42686.93
57,13,0,940.23,0.5421,1.92,0.0,1.15,509.7,0.0,42475.0
57,13,4,1099.03,0.4848,2.06,0.0,0.89,532.8,0.0,44400.24
57,14,0,987.62,0.4845,2.01,0.0,0.95,478.46,0.0,39871.79
57,14,8,924.2,0.503,1.89,0.0,0.92,464.86,0.0,38738.04
58,0,1,953.4,0.4742,2.17,0.0,0.88,452.11,0.0,37676.21
58,0,2,1029.61,0.4279,2.04,0.0,0.85,440.61,0.0,36717.52
58,0,3,934.23,0.3532,2.09,0.0,0.74,330.0,0.0,27500.02
58,0,5,932.68,0.4661,1.95,0.0,0.97,434.7,0.0,36224.7
58,0,7,1097.9,0.3832,2.06,0.0,0.8,420.66,0.0,35055.31
58,0,9,1011.39,0.4327,2.07,0.0,0.85,437.58,0.0,36465.01
58,0,10,1068.57,0.4387,2.11,0.0,0.93,468.78,0.0,39064.99
58,0,11,945.81,0.3907,1.81,0.0,0.79,369.55,0.0,30796.03
58,0,13,963.09,0.5114,1.91,0.0,0.94,492.57,0.0,41047.67
58,0,14,942.2,0.4426,2.18,0.0,0.88,417.05,0.0,34754.44
58,1,0,1075.27,0.514,1.93,0.0,0.94,552.71,0.0,46058.93
58,1,3,1031.09,0.3503,1.96,0.0,0.76,361.23,0.0,30102.15
58,1,4,1082.91,0.5015,1.98,0.0,1.09,543.06,0.0,45254.63
58,1,6,952.98,0.4921,1.9,0.0,0.95,468.93,0.0,39077.7
58,1,7,1012.27,0.3883,1.91,0.0,0.75,393.03,0.0,32752.19
58,1,8,1016.92,0.4113,2.16,0.0,0.87,418.27,0.0,34856.05
58,2,0,979.88,0.4854,1.89,0.0,0.91,475.59,0.0,39632.79
58,2,4,1099.51,0.3598,2.0,0.0,0.67,395.56,0.0,32963.42
58,3,0,918.18,0.433,1.82,0.0,0.81,397.53,0.0,33127.52
58,3,1,921.93,0.3939,2.05,0.0,0.76,363.13,0.0,30260.89
58,3,8,1058.42,0.3638,1.97,0.0,0.75,385.01,0.0,32084.37
58,4,1,912.71,0.4193,1.95,0.0,0.92,382.72,0.0,31893.18
58,4,2,1099.22,0.367,2.01,0.0,0.69,403.36,0.0,33613.64
58,4,5,1094.22,0.3808,2.14,0.0,0.83,416.69,0.0,34724.1
58,4,6,902.3,0.3719,2.09,0.0,0.75,335.61,0.0,27967.48
58,4,12,1036.34,0.4556,2.01,0.0,0.98,472.17,0.0,39347.87
58,4,13,953.37,0.4079,2.06,0.0,0.87,388.84,0.0,32403.33
58,5,0,922.31,0.4405,1.97,0.0,0.82,406.23,0.0,33852.87
58,5,4,990.74,0.5084,2.18,0.0,1.05,503.74,0.0,41978.15
58,5,11,1075.17,0.511,1.91,0.0,0.95,549.4,0.0,45783.33
58,5,12,1000.12,0.372,1.87,0.0,0.67,372.03,0.0,31002.11
58,6,1,1082.53,0.5089,2.15,0.0,1.0,550.86,0.0,45905.34
58,6,4,959.69,0.4454,2.06,0.0,0.94,427.43,0.0,35618.84
58,6,9,1021.79,0.3511,1.86,0.0,0.71,358.7,0.0,29891.92
58,7,0,1052.5,0.4353,2.02,0.0,0.82,458.15,0.0,38179.57
58,7,1,1055.73,0.4795,2.01,0.0,1.02,506.17,0.0,42181.05
58,8,1,900.11,0.3666,1.93,0.0,0.79,329.97,0.0,27497.47
58,8,3,903.9,0.3788,2.17,0.0,0.72,342.39,0.0,28532.15
58,8,10,1075.74,0.4888,2.13,0.0,0.97,525.86,0.0,43821.84
58,8,14,961.5,0.4025,1.82,0.0,0.83,387.04,0.0,32253.46
58,9,0,1075.6,0.4829,2.18,0.0,1.04,519.37,0.0,43280.9
58,9,6,917.13,0.5094,1.99,0.0,0.94,467.15,0.0,38929.46
58,10,0,913.84,0.4993,2.1,0.0,1.01,456.26,0.0,38021.79
58,10,8,1053.17,0.4924,1.85,0.0,1.08,518.63,0.0,43218.9
58,11,0,995.06,0.5078,2.02,0.0,1.04,505.26,0.0,42105.08
58,11,5,953.01,0.4179,2.15,0.0,0.87,398.29,0.0,33190.5
58,12,4,984.63,0.4789,1.88,0.0,1.01,471.57,0.0,39297.46
58,12,5,1007.86,0.3663,2.09,0.0,0.73,369.13,0.0,30761.0
58,13,0,940.23,0.4338,1.92,0.0,0.83,407.92,0.0,33993.06
58,13,4,1099.03,0.4359,2.06,0.0,0.89,479.04,0.0,39919.63
58,14,0,987.62,0.465,2.01,0.0,0.94,459.25,0.0,38270.65
58,14,8,924.2,0.365,1.89,0.0,0.71,337.35,0.0,28112.16
59,0,1,953.4,0.5292,2.17,0.0,1.08,504.54,0.0,42044.84
59,0,2,1029.61,0.5189,2.04,0.0,0.97,534.22,0.0,44518.73
59,0,3,934.23,0.5813,2.09,0.0,1.27,543.05,0.0,45254.18
59,0,5,932.68,0.4733,1.95,0.0,1.03,441.45,0.0,36787.91
59,0,7,1097.9,0.5925,2.06,0.0,1.18,650.46,0.0,54205.25
59,0,9,1011.39,0.5893,2.07,0.0,1.22,595.99,0.0,49666.24
59,0,10,1068.57,0.5104,2.11,0.0,0.96,545.37,0.0,45447.54
59,0,11,945.81,0.5523,1.81,0.0,1.04,522.4,0.0,43533.47
59,0,13,963.09,0.4718,1.91,0.0,0.9,454.36,0.0,37863.04
59,0,14,942.2,0.4539,2.18,0.0,0.94,427.68,0.0,35639.85
59,1,0,1075.27,0.4918,1.93,0.0,0.93,528.84,0.0,44069.92
59,1,3,1031.09,0.4814,1.96,0.0,1.05,496.37,0.0,41364.49
59,1,4,1082.91,0.6126,1.98,0.0,1.12,663.4,0.0,55283.36
59,1,6,952.98,0.4839,1.9,0.0,0.91,461.19,0.0,38432.55
59,1,7,1012.27,0.5597,1.91,0.0,1.03,566.59,0.0,47215.77
59,1,8,1016.92,0.6174,2.16,0.0,1.3,627.84,0.0,52320.27
59,2,0,979.88,0.5189,1.89,0.0,1.01,508.43,0.0,42368.83
59,2,4,1099.51,0.4802,2.0,0.0,0.96,528.02,0.0,44001.56
59,3,0,918.18,0.5998,1.82,0.0,1.16,550.71,0.0,45892.09
59,3,1,921.93,0.5047,2.05,0.0,1.04,465.32,0.0,38776.81
59,3,8,1058.42,0.4677,1.97,0.0,0.92,495.07,0.0,41255.47
59,4,1,912.71,0.4415,1.95,0.0,0.83,402.99,0.0,33582.85
59,4,2,1099.22,0.5083,2.01,0.0,1.0,558.77,0.0,46564.02
59,4,5,1094.22,0.5748,2.14,0.0,1.1,628.98,0.0,52415.32
59,4,6,902.3,0.5781,2.09,0.0,1.07,521.65,0.0,43470.68
59,4,12,1036.34,0.604,2.01,0.0,1.29,625.99,0.0,52165.65
59,4,13,953.37,0.4659,2.06,0.0,0.97,444.17,0.0,37013.93
59,5,0,922.31,0.5064,1.97,0.0,1.05,467.1,0.0,38924.99
59,5,4,990.74,0.4355,2.18,0.0,0.94,431.5,0.0,35958.2
59,5,11,1075.17,0.5846,1.91,0.0,1.14,628.59,0.0,52382.62
59,5,12,1000.12,0.4833,1.87,0.0,0.94,483.32,0.0,40277.01
59,6,1,1082.53,0.4347,2.15,0.0,0.86,470.6,0.0,39216.33
59,6,4,959.69,0.4775,2.06,0.0,0.94,458.2,0.0,38183.74
59,6,9,1021.79,0.5648,1.86,0.0,1.17,577.06,0.0,48088.13
59,7,0,1052.5,0.4549,2.02,0.0,0.82,478.75,0.0,39895.53
59,7,1,1055.73,0.6021,2.01,0.0,1.2,635.65,0.0,52970.46
59,8,1,900.11,0.5074,1.93,0.0,1.02,456.68,0.0,38056.84
59,8,3,903.9,0.4674,2.17,0.0,0.91,422.49,0.0,35207.38
59,8,10,1075.74,0.5003,2.13,0.0,0.9,538.19,0.0,44848.92
59,8,14,961.5,0.4313,1.82,0.0,0.9,414.7,0.0,34558.52
59,9,0,1075.6,0.539,2.18,0.0,0.97,579.8,0.0,48316.5
59,9,6,917.13,0.4646,1.99,0.0,0.94,426.1,0.0,35507.99
59,10,0,913.84,0.5148,2.1,0.0,0.96,470.46,0.0,39204.8
59,10,8,1053.17,0.5591,1.85,0.0,1.01,588.87,0.0,49072.61
59,11,0,995.06,0.4543,2.02,0.0,0.85,452.09,0.0,37673.92
59,11,5,953.01,0.6157,2.15,0.0,1.12,586.82,0.0,48901.32
59,12,4,984.63,0.4375,1.88,0.0,0.81,430.82,0.0,35901.74
59,12,5,1007.86,0.4145,2.09,0.0,0.86,417.8,0.0,34816.34
59,13,0,940.23,0.5814,1.92,0.0,1.22,546.64,0.0,45553.25
59,13,4,1099.03,0.5391,2.06,0.0,1.05,592.46,0.0,49371.75
59,14,0,987.62,0.6012,2.01,0.0,1.24,593.78,0.0,49482.04
59,14,8,924.2,0.4184,1.89,0.0,0.83,386.7,0.0,32225.19
60,0,1,953.4,0.4867,2.17,0.0,0.9,464.06,0.0,38671.43
60,0,2,1029.61,0.5088,2.04,0.0,1.04,523.84,0.0,43653.33
60,0,3,934.23,0.355,2.09,0.0,0.66,331.66,0.0,27638.58
60,0,5,932.68,0.4796,1.95,0.0,1.0,447.27,0.0,37272.4
60,0,7,1097.9,0.4854,2.06,0.0,0.99,532.91,0.0,44408.84
60,0,9,1011.39,0.377,2.07,0.0,0.74,381.27,0.0,31772.47
60,0,10,1068.57,0.3703,2.11,0.0,0.76,395.66,0.0,32971.47
60,0,11,945.81,0.4402,1.81,0.0,0.89,416.37,0.0,34697.89
60,0,13,963.09,0.3909,1.91,0.0,0.71,376.48,0.0,31372.95
60,0,14,942.2,0.465,2.18,0.0,0.94,438.12,0.0,36510.29
60,1,0,1075.27,0.4053,1.93,0.0,0.83,435.85,0.0,36320.99
60,1,3,1031.09,0.5145,1.96,0.0,1.03,530.45,0.0,44204.52
60,1,4,1082.91,0.3861,1.98,0.0,0.83,418.06,0.0,34838.18
60,1,6,952.98,0.4941,1.9,0.0,1.03,470.87,0.0,39239.55
60,1,7,1012.27,0.4575,1.91,0.0,0.89,463.1,0.0,38591.7
60,1,8,1016.92,0.5102,2.16,0.0,0.96,518.84,0.0,43236.67
60,2,0,979.88,0.4838,1.89,0.0,0.9,474.03,0.0,39502.84
60,2,4,1099.51,0.437,2.0,0.0,0.93,480.46,0.0,40038.65
60,3,0,918.18,0.3736,1.82,0.0,0.78,343.05,0.0,28587.15
60,3,1,921.93,0.4592,2.05,0.0,0.94,423.33,0.0,35277.64
60,3,8,1058.42,0.4224,1.97,0.0,0.83,447.03,0.0,37252.62
60,4,1,912.71,0.3901,1.95,0.0,0.78,356.04,0.0,29669.69
60,4,2,1099.22,0.4145,2.01,0.0,0.78,455.66,0.0,37971.86
60,4,5,1094.22,0.4579,2.14,0.0,0.92,501.08,0.0,41756.91
60,4,6,902.3,0.4459,2.09,0.0,0.83,402.38,0.0,33531.66
60,4,12,1036.34,0.442,2.01,0.0,0.91,458.03,0.0,38168.79
60,4,13,953.37,0.5044,2.06,0.0,1.04,480.89,0.0,40074.48
60,5,0,922.31,0.4638,1.97,0.0,0.96,427.77,0.0,35647.28
60,5,4,990.74,0.4433,2.18,0.0,0.84,439.18,0.0,36598.66
60,5,11,1075.17,0.4818,1.91,0.0,0.89,518.07,0.0,43172.1
60,5,12,1000.12,0.5001,1.87,0.0,0.97,500.16,0.0,41680.21
60,6,1,1082.53,0.3621,2.15,0.0,0.75,391.97,0.0,32663.86
60,6,4,959.69,0.4135,2.06,0.0,0.83,396.87,0.0,33072.34
60,6,9,1021.79,0.4335,1.86,0.0,0.91,443.0,0.0,36916.34
60,7,0,1052.5,0.393,2.02,0.0,0.78,413.59,0.0,34466.1
60,7,1,1055.73,0.4345,2.01,0.0,0.85,458.7,0.0,38224.92
60,8,1,900.11,0.5116,1.93,0.0,1.11,460.48,0.0,38373.64
60,8,3,903.9,0.4292,2.17,0.0,0.8,387.94,0.0,32328.51
60,8,10,1075.74,0.4061,2.13,0.0,0.76,436.81,0.0,36400.44
60,8,14,961.5,0.3834,1.82,0.0,0.78,368.6,0.0,30716.3
60,9,0,1075.6,0.3443,2.18,0.0,0.71,370.38,0.0,30864.89
60,9,6,917.13,0.4802,1.99,0.0,0.95,440.41,0.0,36700.8
60,10,0,913.84,0.3533,2.1,0.0,0.71,322.83,0.0,26902.31
60,10,8,1053.17,0.3693,1.85,0.0,0.73,388.92,0.0,32410.14
60,11,0,995.06,0.3479,2.02,0.0,0.72,346.2,0.0,28849.79
60,11,5,953.01,0.3592,2.15,0.0,0.77,342.29,0.0,28524.47
60,12,4,984.63,0.4821,1.88,0.0,1.03,474.71,0.0,39558.87
60,12,5,1007.86,0.3492,2.09,0.0,0.72,351.95,0.0,29328.91
60,13,0,940.23,0.3698,1.92,0.0,0.74,347.74,0.0,28978.16
60,13,4,1099.03,0.4231,2.06,0.0,0.92,465.0,0.0,38749.87
60,14,0,987.62,0.3783,2.01,0.0,0.75,373.65,0.0,31137.43
60,14,8,924.2,0.4781,1.89,0.0,0.98,441.85,0.0,36820.96
61,0,1,953.4,0.5157,2.17,0.0,1.13,491.64,0.0,40970.3
61,0,2,1029.61,0.4768,2.04,0.0,0.95,490.96,0.0,40913.6
61,0,3,934.23,0.5646,2.09,0.0,1.18,527.46,0.0,43954.79
61,0,5,932.68,0.541,1.95,0.0,1.13,504.55,0.0,42045.7
61,0,7,1097.9,0.6744,2.06,0.0,1.27,740.45,0.0,61704.24
61,0,9,1011.39,0.5997,2.07,0.0,1.1,606.52,0.0,50542.92
61,0,10,1068.57,0.5004,2.11,0.0,1.02,534.73,0.0,44561.25
61,0,11,945.81,0.6585,1.81,0.0,1.22,622.78,0.0,51898.51
61,0,13,963.09,0.5421,1.91,0.0,1.06,522.09,0.0,43507.72
61,0,14,942.2,0.6254,2.18,0.0,1.35,589.23,0.0,49102.55
61,1,0,1075.27,0.6646,1.93,0.0,1.43,714.6,0.0,59550.08
61,1,3,1031.09,0.4875,1.96,0.0,0.9,502.68,0.0,41889.89
61,1,4,1082.91,0.4909,1.98,0.0,0.9,531.56,0.0,44296.72
61,1,6,952.98,0.5916,1.9,0.0,1.12,563.8,0.0,46983.36
61,1,7,1012.27,0.6355,1.91,0.0,1.35,643.27,0.0,53606.21
61,1,8,1016.92,0.6581,2.16,0.0,1.19,669.19,0.0,55765.98
61,2,0,979.88,0.5077,1.89,0.0,0.96,497.44,0.0,41453.3
61,2,4,1099.51,0.715,2.0,0.0,1.32,786.1,0.0,65508.62
61,3,0,918.18,0.5957,1.82,0.0,1.1,546.96,0.0,45579.61
61,3,1,921.93,0.4934,2.05,0.0,0.99,454.85,0.0,37903.75
61,3,8,1058.42,0.6845,1.97,0.0,1.28,724.46,0.0,60371.53
61,4,1,912.71,0.4911,1.95,0.0,0.96,448.2,0.0,37350.32
61,4,2,1099.22,0.6817,2.01,0.0,1.43,749.37,0.0,62447.65
61,4,5,1094.22,0.526,2.14,0.0,1.1,575.6,0.0,47967.08
61,4,6,902.3,0.5402,2.09,0.0,1.06,487.44,0.0,40619.62
61,4,12,1036.34,0.6509,2.01,0.0,1.38,674.53,0.0,56210.91
61,4,13,953.37,0.4773,2.06,0.0,0.97,455.07,0.0,37922.5
61,5,0,922.31,0.5548,1.97,0.0,1.18,511.69,0.0,42640.75
61,5,4,990.74,0.5497,2.18,0.0,1.04,544.59,0.0,45382.38
61,5,11,1075.17,0.4897,1.91,0.0,0.95,526.51,0.0,43876.17
61,5,12,1000.12,0.7112,1.87,0.0,1.45,711.33,0.0,59277.77
61,6,1,1082.53,0.5529,2.15,0.0,1.2,598.5,0.0,49874.84
61,6,4,959.69,0.7128,2.06,0.0,1.46,684.07,0.0,57005.63
61,6,9,1021.79,0.5861,1.86,0.0,1.17,598.85,0.0,49904.16
61,7,0,1052.5,0.4927,2.02,0.0,0.94,518.52,0.0,43209.93
61,7,1,1055.73,0.5996,2.01,0.0,1.15,633.01,0.0,52750.68
61,8,1,900.11,0.679,1.93,0.0,1.28,611.14,0.0,50928.69
61,8,3,903.9,0.6214,2.17,0.0,1.36,561.72,0.0,46810.16
61,8,10,1075.74,0.5342,2.13,0.0,1.15,574.71,0.0,47892.75
61,8,14,961.5,0.5293,1.82,0.0,1.14,508.93,0.0,42410.77
61,9,0,1075.6,0.4794,2.18,0.0,0.96,515.62,0.0,42968.24
61,9,6,917.13,0.6689,1.99,0.0,1.39,613.42,0.0,51118.67
61,10,0,913.84,0.4899,2.1,0.0,0.94,447.72,0.0,37310.09
61,10,8,1053.17,0.5855,1.85,0.0,1.17,616.59,0.0,51382.31
61,11,0,995.06,0.5677,2.02,0.0,1.05,564.86,0.0,47071.88
61,11,5,953.01,0.704,2.15,0.0,1.39,670.91,0.0,55909.39
61,12,4,984.63,0.6115,1.88,0.0,1.16,602.12,0.0,50176.44
61,12,5,1007.86,0.6257,2.09,0.0,1.15,630.63,0.0,52552.28
61,13,0,940.23,0.671,1.92,0.0,1.45,630.9,0.0,52575.37
61,13,4,1099.03,0.6759,2.06,0.0,1.24,742.83,0.0,61902.83
61,14,0,987.62,0.5506,2.01,0.0,1.17,543.75,0.0,45312.63
61,14,8,924.2,0.4937,1.89,0.0,1.03,456.27,0.0,38022.19
62,0,1,953.4,0.5174,2.17,0.0,1.13,493.32,0.0,41109.63
62,0,2,1029.61,0.6354,2.04,0.0,1.37,654.18,0.0,54514.89
62,0,3,934.23,0.6036,2.09,0.0,1.26,563.94,0.0,46994.68
62,0,5,932.68,0.6464,1.95,0.0,1.22,602.93,0.0,50243.99
