timestep,node,incoming_traffic,outgoing_traffic,queue_size,flow_count,traffic_volume,node_load
70,4,3073.16,2752.23,0.0,6,5825.39,0
70,5,1952.7,1936.94,0.0,4,3889.64,0
70,6,1240.81,1408.34,0.0,3,2649.15,0
70,7,1117.58,1113.06,0.0,2,2230.64,0
70,8,1951.09,2028.51,0.0,4,3979.6,0
70,9,837.5,815.48,0.0,2,1652.98,0
70,10,1230.71,835.29,0.0,2,2066.0,0
70,11,971.77,1048.92,0.0,2,2020.69,0
70,12,935.85,1040.73,0.0,2,1976.58,0
70,13,956.29,1072.19,0.0,2,2028.48,0
70,14,1001.12,1120.47,0.0,2,2121.59,0
71,0,4007.1,4041.38,0.0,10,8048.48,0
71,1,2453.45,2455.78,0.0,6,4909.23,0
71,2,853.3,899.45,0.0,2,1752.75,0
71,3,1092.12,1200.21,0.0,3,2292.33,0
71,4,2453.48,2533.71,0.0,6,4987.19,0
71,5,1768.93,1727.76,0.0,4,3496.69,0
71,6,1069.9,1228.76,0.0,3,2298.66,0
71,7,863.31,760.81,0.0,2,1624.12,0
71,8,1625.82,1675.3,0.0,4,3301.12,0
71,9,704.45,790.55,0.0,2,1495.0,0
71,10,891.42,753.26,0.0,2,1644.68,0
71,11,917.18,909.41,0.0,2,1826.59,0
71,12,909.35,851.57,0.0,2,1760.92,0
71,13,871.46,731.53,0.0,2,1602.99,0
71,14,830.14,751.93,0.0,2,1582.07,0
72,0,4129.7,4170.48,0.0,10,8300.18,0
72,1,2509.87,2729.77,0.0,6,5239.64,0
72,2,844.4,770.97,0.0,2,1615.37,0
72,3,1402.11,1427.63,0.0,3,2829.74,0
72,4,2650.67,2527.43,0.0,6,5178.1,0
72,5,1883.99,1797.14,0.0,4,3681.13,0
72,6,1313.03,1272.75,0.0,3,2585.78,0
72,7,805.61,996.27,0.0,2,1801.88,0
72,8,1983.52,1858.35,0.0,4,3841.87,0
72,9,856.82,895.54,0.0,2,1752.36,0
72,10,1004.93,891.18,0.0,2,1896.11,0
72,11,863.04,783.04,0.0,2,1646.08,0
72,12,900.08,897.96,0.0,2,1798.04,0
72,13,805.01,960.48,0.0,2,1765.49,0
72,14,828.01,801.8,0.0,2,1629.81,0
73,0,5508.12,5704.54,0.0,10,11212.66,0
73,1,3690.85,3332.23,0.0,6,7023.08,0
73,2,1163.44,1253.55,0.0,2,2416.99,0
73,3,1607.33,1803.65,0.0,3,3410.98,0
73,4,3420.86,3485.55,0.0,6,6906.41,0
73,5,2164.21,2130.26,0.0,4,4294.47,0
73,6,1670.09,1780.57,0.0,3,3450.66,0
73,7,1163.82,1423.74,0.0,2,2587.56,0
73,8,2386.67,2344.29,0.0,4,4730.96,0
73,9,1260.45,1175.48,0.0,2,2435.93,0
73,10,1209.46,1129.21,0.0,2,2338.67,0
73,11,1215.62,1253.92,0.0,2,2469.54,0
73,12,1262.74,1051.96,0.0,2,2314.7,0
73,13,1141.22,1179.0,0.0,2,2320.22,0
73,14,1130.28,947.21,0.0,2,2077.49,0
74,0,5375.88,5684.48,0.0,10,11060.36,0
74,1,3681.03,3317.57,0.0,6,6998.6,0
74,2,1178.76,1176.21,0.0,2,2354.97,0
74,3,1662.31,1603.82,0.0,3,3266.13,0
74,4,3612.44,3460.85,0.0,6,7073.29,0
74,5,2095.75,2288.46,0.0,4,4384.21,0
74,6,1618.24,1732.64,0.0,3,3350.88,0
74,7,1099.34,1194.28,0.0,2,2293.62,0
74,8,2064.63,2452.62,0.0,4,4517.25,0
74,9,1179.07,1207.53,0.0,2,2386.6,0
74,10,1353.47,1081.47,0.0,2,2434.94,0
74,11,1248.99,1153.6,0.0,2,2402.59,0
74,12,1114.85,1133.38,0.0,2,2248.23,0
74,13,1075.78,1071.48,0.0,2,2147.26,0
74,14,1194.3,996.45,0.0,2,2190.75,0
75,0,4405.4,4372.58,0.0,10,8777.98,0
75,1,2605.63,2924.29,0.0,6,5529.92,0
75,2,947.49,840.16,0.0,2,1787.65,0
75,3,1263.06,1266.61,0.0,3,2529.67,0
75,4,2736.27,2729.1,0.0,6,5465.37,0
75,5,1895.98,1713.8,0.0,4,3609.78,0
75,6,1369.27,1393.29,0.0,3,2762.56,0
75,7,803.44,871.72,0.0,2,1675.16,0
75,8,1691.6,1612.64,0.0,4,3304.24,0
75,9,988.16,888.87,0.0,2,1877.03,0
75,10,826.4,774.99,0.0,2,1601.39,0
75,11,834.39,888.25,0.0,2,1722.64,0
75,12,894.77,936.55,0.0,2,1831.32,0
75,13,813.96,966.82,0.0,2,1780.78,0
75,14,923.27,819.42,0.0,2,1742.69,0
76,0,5325.03,5236.85,0.0,10,10561.88,0
76,1,3280.39,3329.17,0.0,6,6609.56,0
76,2,1114.38,1187.72,0.0,2,2302.1,0
76,3,1421.6,1507.27,0.0,3,2928.87,0
76,4,3306.19,3403.17,0.0,6,6709.36,0
76,5,2164.92,2081.95,0.0,4,4246.87,0
76,6,1607.68,1737.24,0.0,3,3344.92,0
76,7,1050.87,1155.49,0.0,2,2206.36,0
76,8,2073.78,2045.16,0.0,4,4118.94,0
76,9,1144.78,956.58,0.0,2,2101.36,0
76,10,1268.62,1154.3,0.0,2,2422.92,0
76,11,1085.37,1018.17,0.0,2,2103.54,0
76,12,1170.44,1139.55,0.0,2,2309.99,0
76,13,1017.9,1018.21,0.0,2,2036.11,0
76,14,871.56,932.68,0.0,2,1804.24,0
77,0,5869.28,5523.12,0.0,10,11392.4,0
77,1,3347.31,3446.79,0.0,6,6794.1,0
77,2,1273.48,1183.53,0.0,2,2457.01,0
77,3,1591.03,1606.2,0.0,3,3197.23,0
77,4,3575.65,3261.45,0.0,6,6837.1,0
77,5,2292.08,2223.93,0.0,4,4516.01,0
77,6,1613.59,1726.61,0.0,3,3340.2,0
77,7,1200.06,1281.77,0.0,2,2481.83,0
77,8,1962.62,2131.1,0.0,4,4093.72,0
77,9,1058.86,1339.23,0.0,2,2398.09,0
77,10,1170.03,1075.56,0.0,2,2245.59,0
77,11,1085.23,940.77,0.0,2,2026.0,0
77,12,1039.96,1243.87,0.0,2,2283.83,0
77,13,1027.35,1118.15,0.0,2,2145.5,0
77,14,919.33,923.78,0.0,2,1843.11,0
78,0,4925.15,5031.48,0.0,10,9956.63,0
78,1,3072.86,3291.81,0.0,6,6364.67,0
78,2,1102.47,1023.9,0.0,2,2126.37,0
78,3,1599.57,1573.33,0.0,3,3172.9,0
78,4,3192.0,2896.94,0.0,6,6088.94,0
78,5,2064.65,1970.03,0.0,4,4034.68,0
78,6,1456.39,1611.3,0.0,3,3067.69,0
78,7,1222.73,1132.06,0.0,2,2354.79,0
78,8,2149.74,1929.94,0.0,4,4079.68,0
78,9,1000.37,1168.04,0.0,2,2168.41,0
78,10,1087.03,981.91,0.0,2,2068.94,0
78,11,964.04,1016.72,0.0,2,1980.76,0
78,12,868.28,988.75,0.0,2,1857.03,0
78,13,947.04,846.45,0.0,2,1793.49,0
78,14,830.58,1020.24,0.0,2,1850.82,0
79,0,4058.9,3908.23,0.0,10,7967.13,0
79,1,2543.42,2551.17,0.0,6,5094.59,0
79,2,864.42,880.32,0.0,2,1744.74,0
79,3,1171.81,1114.26,0.0,3,2286.07,0
79,4,2692.74,2776.98,0.0,6,5469.72,0
79,5,1621.19,1589.3,0.0,4,3210.49,0
79,6,1223.63,1287.97,0.0,3,2511.6,0
79,7,918.96,839.6,0.0,2,1758.56,0
79,8,1625.58,1730.94,0.0,4,3356.52,0
79,9,862.97,984.35,0.0,2,1847.32,0
79,10,923.72,826.91,0.0,2,1750.63,0
79,11,907.46,825.68,0.0,2,1733.14,0
79,12,813.73,796.06,0.0,2,1609.79,0
79,13,761.66,845.47,0.0,2,1607.13,0
79,14,786.45,819.4,0.0,2,1605.85,0
80,0,4834.6,4903.67,0.0,10,9738.27,0
80,1,2884.53,3100.11,0.0,6,5984.64,0
80,2,1060.15,1015.67,0.0,2,2075.82,0
80,3,1360.5,1376.0,0.0,3,2736.5,0
80,4,2953.5,3021.74,0.0,6,5975.24,0
80,5,1964.07,1997.13,0.0,4,3961.2,0
80,6,1348.5,1754.57,0.0,3,3103.07,0
80,7,1107.32,921.96,0.0,2,2029.28,0
80,8,1955.6,2024.98,0.0,4,3980.58,0
80,9,1094.91,1135.68,0.0,2,2230.59,0
80,10,1202.48,1114.94,0.0,2,2317.42,0
80,11,982.02,834.05,0.0,2,1816.07,0
80,12,1115.79,899.09,0.0,2,2014.88,0
80,13,1031.2,841.27,0.0,2,1872.47,0
80,14,889.53,843.84,0.0,2,1733.37,0
81,0,3572.35,4002.63,0.0,10,7574.98,0
81,1,2411.81,2462.66,0.0,6,4874.47,0
81,2,862.24,790.66,0.0,2,1652.9,0
81,3,1309.39,1143.6,0.0,3,2452.99,0
81,4,2489.87,2450.45,0.0,6,4940.32,0
81,5,1609.55,1452.21,0.0,4,3061.76,0
81,6,1250.29,1354.75,0.0,3,2605.04,0
81,7,791.11,753.16,0.0,2,1544.27,0
81,8,1689.22,1479.09,0.0,4,3168.31,0
81,9,858.89,739.16,0.0,2,1598.05,0
81,10,785.16,839.02,0.0,2,1624.18,0
81,11,816.27,855.45,0.0,2,1671.72,0
81,12,754.34,803.97,0.0,2,1558.31,0
81,13,672.78,754.65,0.0,2,1427.43,0
81,14,742.19,734.0,0.0,2,1476.19,0
82,0,5909.45,5649.37,0.0,10,11558.82,0
82,1,3216.74,3489.21,0.0,6,6705.95,0
82,2,1254.61,1174.06,0.0,2,2428.67,0
82,3,1647.04,1627.19,0.0,3,3274.23,0
82,4,3728.26,3612.07,0.0,6,7340.33,0
82,5,2506.69,2506.58,0.0,4,5013.27,0
82,6,1490.94,1677.9,0.0,3,3168.84,0
82,7,1372.9,1281.99,0.0,2,2654.89,0
82,8,2028.9,2430.46,0.0,4,4459.36,0
82,9,1172.45,1100.81,0.0,2,2273.26,0
82,10,1351.61,1125.24,0.0,2,2476.85,0
82,11,1304.92,1288.7,0.0,2,2593.62,0
82,12,1113.81,1219.95,0.0,2,2333.76,0
82,13,1226.29,1230.21,0.0,2,2456.5,0
82,14,1120.79,1031.66,0.0,2,2152.45,0
83,0,5549.76,5813.88,0.0,10,11363.64,0
83,1,3358.3,3466.95,0.0,6,6825.25,0
83,2,1240.01,1270.43,0.0,2,2510.44,0
83,3,1500.17,1672.63,0.0,3,3172.8,0
83,4,3820.19,3513.85,0.0,6,7334.04,0
83,5,2416.38,2194.46,0.0,4,4610.84,0
83,6,1713.93,1896.44,0.0,3,3610.37,0
83,7,1255.05,1102.38,0.0,2,2357.43,0
83,8,2409.27,2322.35,0.0,4,4731.62,0
83,9,1137.57,1205.22,0.0,2,2342.79,0
83,10,1350.86,1225.09,0.0,2,2575.95,0
83,11,1070.01,1188.53,0.0,2,2258.54,0
83,12,1082.75,1227.05,0.0,2,2309.8,0
83,13,1185.53,1047.49,0.0,2,2233.02,0
83,14,1230.3,1173.33,0.0,2,2403.63,0
84,0,4970.18,5027.23,0.0,10,9997.41,0
84,1,2927.97,3201.1,0.0,6,6129.07,0
84,2,1188.93,1078.86,0.0,2,2267.79,0
84,3,1489.77,1346.47,0.0,3,2836.24,0
84,4,3327.72,3238.26,0.0,6,6565.98,0
84,5,1997.85,2194.46,0.0,4,4192.31,0
84,6,1465.34,1586.27,0.0,3,3051.61,0
84,7,990.15,913.13,0.0,2,1903.28,0
84,8,1819.04,1839.96,0.0,4,3659.0,0
84,9,1007.28,1166.92,0.0,2,2174.2,0
84,10,957.54,943.59,0.0,2,1901.13,0
84,11,1066.05,1002.89,0.0,2,2068.94,0
84,12,1196.9,905.48,0.0,2,2102.38,0
84,13,990.87,1082.41,0.0,2,2073.28,0
84,14,1082.42,950.98,0.0,2,2033.4,0
85,0,4032.01,4154.86,0.0,10,8186.87,0
85,1,2321.09,2599.69,0.0,6,4920.78,0
85,2,767.67,896.01,0.0,2,1663.68,0
85,3,1125.63,1106.74,0.0,3,2232.37,0
85,4,2475.18,2459.19,0.0,6,4934.37,0
85,5,1689.69,1455.03,0.0,4,3144.72,0
85,6,1278.59,1215.52,0.0,3,2494.11,0
85,7,926.89,920.84,0.0,2,1847.73,0
85,8,1772.01,1713.53,0.0,4,3485.54,0
85,9,962.78,937.91,0.0,2,1900.69,0
85,10,944.05,851.52,0.0,2,1795.57,0
85,11,757.29,766.87,0.0,2,1524.16,0
85,12,932.53,802.42,0.0,2,1734.95,0
85,13,782.8,939.53,0.0,2,1722.33,0
85,14,807.36,755.91,0.0,2,1563.27,0
86,0,5568.65,6030.51,0.0,10,11599.16,0
86,1,3459.17,3490.98,0.0,6,6950.15,0
86,2,1222.43,1297.9,0.0,2,2520.33,0
86,3,1746.71,1672.08,0.0,3,3418.79,0
86,4,3918.16,3327.95,0.0,6,7246.11,0
86,5,2308.82,2435.51,0.0,4,4744.33,0
86,6,1564.66,1645.5,0.0,3,3210.16,0
86,7,1254.71,1295.29,0.0,2,2550.0,0
86,8,2201.38,2291.39,0.0,4,4492.77,0
86,9,1078.17,1035.71,0.0,2,2113.88,0
86,10,1044.64,959.41,0.0,2,2004.05,0
86,11,1304.3,978.97,0.0,2,2283.27,0
86,12,1120.3,1339.03,0.0,2,2459.33,0
86,13,1075.69,1334.33,0.0,2,2410.02,0
86,14,1188.22,921.45,0.0,2,2109.67,0
87,0,5070.6,5322.68,0.0,10,10393.28,0
87,1,2898.15,3096.05,0.0,6,5994.2,0
87,2,919.9,1095.31,0.0,2,2015.21,0
87,3,1333.28,1488.47,0.0,3,2821.75,0
87,4,3440.79,3023.81,0.0,6,6464.6,0
87,5,2092.44,1925.88,0.0,4,4018.32,0
87,6,1369.68,1478.24,0.0,3,2847.92,0
87,7,1084.34,919.59,0.0,2,2003.93,0
87,8,1987.99,1960.16,0.0,4,3948.15,0
87,9,1041.3,1113.3,0.0,2,2154.6,0
87,10,1253.36,992.83,0.0,2,2246.19,0
87,11,1093.76,1018.91,0.0,2,2112.67,0
87,12,1023.91,1104.31,0.0,2,2128.22,0
87,13,1021.77,1175.31,0.0,2,2197.08,0
87,14,1054.85,971.27,0.0,2,2026.12,0
88,0,5190.2,4840.58,0.0,10,10030.78,0
88,1,2800.64,3253.87,0.0,6,6054.51,0
88,2,1082.96,970.97,0.0,2,2053.93,0
88,3,1610.16,1481.2,0.0,3,3091.36,0
88,4,3094.09,2950.89,0.0,6,6044.98,0
88,5,1942.09,1959.93,0.0,4,3902.02,0
88,6,1332.34,1484.3,0.0,3,2816.64,0
88,7,1000.71,1062.93,0.0,2,2063.64,0
88,8,2035.58,1952.18,0.0,4,3987.76,0
88,9,943.52,986.21,0.0,2,1929.73,0
88,10,1069.88,900.68,0.0,2,1970.56,0
88,11,1022.05,926.84,0.0,2,1948.89,0
88,12,1099.23,1137.68,0.0,2,2236.91,0
88,13,804.84,1126.85,0.0,2,1931.69,0
88,14,990.28,983.46,0.0,2,1973.74,0
89,0,4460.45,4495.07,0.0,10,8955.52,0
89,1,2765.02,2845.54,0.0,6,5610.56,0
89,2,1063.93,938.18,0.0,2,2002.11,0
89,3,1491.17,1279.59,0.0,3,2770.76,0
89,4,3014.04,2782.13,0.0,6,5796.17,0
89,5,1774.38,1888.79,0.0,4,3663.17,0
89,6,1182.02,1532.48,0.0,3,2714.5,0
89,7,884.27,1040.85,0.0,2,1925.12,0
89,8,1609.43,2005.61,0.0,4,3615.04,0
89,9,901.65,854.37,0.0,2,1756.02,0
89,10,1049.23,805.6,0.0,2,1854.83,0
89,11,1040.02,898.6,0.0,2,1938.62,0
89,12,1007.38,943.17,0.0,2,1950.55,0
89,13,893.03,930.46,0.0,2,1823.49,0
89,14,929.32,824.9,0.0,2,1754.22,0
90,0,4825.9,4566.76,0.0,10,9392.66,0
90,1,2830.72,3074.44,0.0,6,5905.16,0
90,2,950.67,1006.0,0.0,2,1956.67,0
90,3,1466.97,1554.7,0.0,3,3021.67,0
90,4,2854.05,2969.38,0.0,6,5823.43,0
90,5,2144.96,1881.13,0.0,4,4026.09,0
90,6,1316.29,1305.58,0.0,3,2621.87,0
90,7,1061.44,954.33,0.0,2,2015.77,0
90,8,1984.55,1878.31,0.0,4,3862.86,0
90,9,930.95,871.31,0.0,2,1802.26,0
90,10,1016.59,905.82,0.0,2,1922.41,0
90,11,801.44,1053.1,0.0,2,1854.54,0
90,12,996.48,1092.57,0.0,2,2089.05,0
90,13,954.2,856.23,0.0,2,1810.43,0
90,14,792.89,958.44,0.0,2,1751.33,0
91,0,5146.76,4794.47,0.0,10,9941.23,0
91,1,2790.75,3290.06,0.0,6,6080.81,0
91,2,1152.38,1088.93,0.0,2,2241.31,0
91,3,1372.73,1551.69,0.0,3,2924.42,0
91,4,2980.47,3149.34,0.0,6,6129.81,0
91,5,2083.37,1971.13,0.0,4,4054.5,0
91,6,1489.33,1282.56,0.0,3,2771.89,0
91,7,1097.62,1042.92,0.0,2,2140.54,0
91,8,1934.63,1921.44,0.0,4,3856.07,0
91,9,1001.26,1116.17,0.0,2,2117.43,0
91,10,1084.99,968.76,0.0,2,2053.75,0
91,11,1019.31,1049.07,0.0,2,2068.38,0
91,12,1118.51,906.12,0.0,2,2024.63,0
91,13,959.85,987.89,0.0,2,1947.74,0
91,14,923.65,1035.06,0.0,2,1958.71,0
92,0,4650.36,5110.24,0.0,10,9760.6,0
92,1,2912.93,2880.51,0.0,6,5793.44,0
92,2,875.39,964.86,0.0,2,1840.25,0
92,3,1320.42,1497.81,0.0,3,2818.23,0
92,4,3193.03,2896.14,0.0,6,6089.17,0
92,5,1981.68,2023.64,0.0,4,4005.32,0
92,6,1365.94,1572.87,0.0,3,2938.81,0
92,7,1024.21,1099.39,0.0,2,2123.6,0
92,8,2165.7,1885.7,0.0,4,4051.4,0
92,9,1126.2,1112.3,0.0,2,2238.5,0
92,10,1125.89,1000.27,0.0,2,2126.16,0
92,11,1142.59,789.19,0.0,2,1931.78,0
92,12,931.21,886.2,0.0,2,1817.41,0
92,13,1051.54,1125.48,0.0,2,2177.02,0
92,14,968.08,990.57,0.0,2,1958.65,0
93,0,5485.37,5095.52,0.0,10,10580.89,0
93,1,2783.14,3208.06,0.0,6,5991.2,0
93,2,1028.68,1223.8,0.0,2,2252.48,0
93,3,1536.03,1574.37,0.0,3,3110.4,0
93,4,3714.49,3124.22,0.0,6,6838.71,0
93,5,2100.33,2275.8,0.0,4,4376.13,0
93,6,1535.62,1641.18,0.0,3,3176.8,0
93,7,1041.27,1128.66,0.0,2,2169.93,0
93,8,2172.59,1987.09,0.0,4,4159.68,0
93,9,1102.28,1204.04,0.0,2,2306.32,0
93,10,1119.98,937.05,0.0,2,2057.03,0
93,11,1057.83,1093.91,0.0,2,2151.74,0
93,12,1179.71,1191.65,0.0,2,2371.36,0
93,13,1072.18,1157.4,0.0,2,2229.58,0
93,14,1050.78,1137.53,0.0,2,2188.31,0
94,0,5312.13,5126.72,0.0,10,10438.85,0
94,1,3081.99,3083.26,0.0,6,6165.25,0
94,2,1107.39,1079.27,0.0,2,2186.66,0
94,3,1576.43,1612.25,0.0,3,3188.68,0
94,4,3053.9,3185.9,0.0,6,6239.8,0
94,5,1855.8,2122.72,0.0,4,3978.52,0
94,6,1391.21,1561.77,0.0,3,2952.98,0
94,7,1052.17,1109.57,0.0,2,2161.74,0
94,8,2170.14,2068.79,0.0,4,4238.93,0
94,9,1166.17,964.87,0.0,2,2131.04,0
94,10,1136.63,899.72,0.0,2,2036.35,0
94,11,921.72,975.45,0.0,2,1897.17,0
94,12,1033.1,983.09,0.0,2,2016.19,0
94,13,973.59,1066.03,0.0,2,2039.62,0
94,14,1023.15,1016.11,0.0,2,2039.26,0
95,0,4086.23,4094.25,0.0,10,8180.48,0
95,1,2554.26,2685.03,0.0,6,5239.29,0
95,2,888.35,849.1,0.0,2,1737.45,0
95,3,1191.57,1099.47,0.0,3,2291.04,0
95,4,2648.98,2684.72,0.0,6,5333.7,0
95,5,1522.33,1727.77,0.0,4,3250.1,0
95,6,1188.53,1173.64,0.0,3,2362.17,0
95,7,864.0,923.6,0.0,2,1787.6,0
95,8,1509.85,1668.21,0.0,4,3178.06,0
95,9,819.89,806.98,0.0,2,1626.87,0
95,10,957.94,754.49,0.0,2,1712.43,0
95,11,853.93,816.31,0.0,2,1670.24,0
95,12,937.27,899.3,0.0,2,1836.57,0
95,13,919.51,797.02,0.0,2,1716.53,0
95,14,753.98,716.73,0.0,2,1470.71,0
96,0,3930.3,4387.06,0.0,10,8317.36,0
96,1,2556.48,2572.93,0.0,6,5129.41,0
96,2,907.13,824.27,0.0,2,1731.4,0
96,3,1166.56,1068.47,0.0,3,2235.03,0
96,4,2550.39,2469.15,0.0,6,5019.54,0
96,5,1727.82,1720.5,0.0,4,3448.32,0
96,6,1266.02,1301.34,0.0,3,2567.36,0
96,7,890.27,947.17,0.0,2,1837.44,0
96,8,1787.08,1454.47,0.0,4,3241.55,0
96,9,844.63,869.84,0.0,2,1714.47,0
96,10,901.97,824.3,0.0,2,1726.27,0
96,11,896.18,719.72,0.0,2,1615.9,0
96,12,810.38,864.6,0.0,2,1674.98,0
96,13,797.52,953.94,0.0,2,1751.46,0
96,14,799.92,854.89,0.0,2,1654.81,0
97,0,3948.49,4276.39,0.0,10,8224.88,0
97,1,2397.86,2302.63,0.0,6,4700.49,0
97,2,869.31,804.67,0.0,2,1673.98,0
97,3,1191.31,1185.63,0.0,3,2376.94,0
97,4,2392.84,2547.87,0.0,6,4940.71,0
97,5,1772.25,1549.97,0.0,4,3322.22,0
97,6,1078.73,1202.08,0.0,3,2280.81,0
97,7,824.94,817.39,0.0,2,1642.33,0
97,8,1624.87,1532.63,0.0,4,3157.5,0
97,9,759.34,746.35,0.0,2,1505.69,0
97,10,871.58,818.98,0.0,2,1690.56,0
97,11,809.36,853.19,0.0,2,1662.55,0
97,12,820.25,777.7,0.0,2,1597.95,0
97,13,836.83,849.97,0.0,2,1686.8,0
97,14,821.04,753.55,0.0,2,1574.59,0
98,0,5172.29,5548.22,0.0,10,10720.51,0
98,1,3511.02,3453.63,0.0,6,6964.65,0
98,2,1206.4,1190.68,0.0,2,2397.08,0
98,3,1787.74,1690.86,0.0,3,3478.6,0
98,4,3525.98,3508.43,0.0,6,7034.41,0
98,5,2244.9,2332.75,0.0,4,4577.65,0
98,6,1748.35,1806.65,0.0,3,3555.0,0
98,7,1116.97,1103.1,0.0,2,2220.07,0
98,8,2589.13,2221.0,0.0,4,4810.13,0
98,9,1102.15,1099.33,0.0,2,2201.48,0
98,10,1222.45,1234.75,0.0,2,2457.2,0
98,11,1066.55,1008.24,0.0,2,2074.79,0
98,12,1114.48,1111.84,0.0,2,2226.32,0
98,13,961.72,1179.01,0.0,2,2140.73,0
98,14,1129.23,1010.87,0.0,2,2140.1,0
99,0,4957.9,4951.41,0.0,10,9909.31,0
99,1,2906.61,3313.1,0.0,6,6219.71,0
99,2,1011.25,1070.01,0.0,2,2081.26,0
99,3,1439.79,1453.64,0.0,3,2893.43,0
99,4,3261.97,2954.95,0.0,6,6216.92,0
99,5,2006.68,2196.22,0.0,4,4202.9,0
99,6,1442.2,1444.16,0.0,3,2886.36,0
99,7,1081.23,1013.54,0.0,2,2094.77,0
99,8,2109.27,2010.99,0.0,4,4120.26,0
99,9,939.1,1016.28,0.0,2,1955.38,0
99,10,1069.37,995.51,0.0,2,2064.88,0
99,11,1009.98,1062.25,0.0,2,2072.23,0
99,12,1104.63,908.02,0.0,2,2012.65,0
99,13,949.72,1115.01,0.0,2,2064.73,0
99,14,1065.58,850.19,0.0,2,1915.77,0
